Drug,Pathway,Species,edgeLength,IoOS,OoOS,RoOS,drug
nifedipine [extracellular region],TCF dependent signaling in response to WNT,Homo sapiens,2.0,0.1858654482673308,0.16032085040105612,0.18747166350307126,nifedipine
nifedipine [extracellular region],Regulation of actin dynamics for phagocytic cup formation,Homo sapiens,2.0,0.1858654482673308,0.16032085040105612,0.18747166350307126,nifedipine
nifedipine [extracellular region],Negative regulation of FGFR1 signaling,Homo sapiens,2.0,0.1858654482673308,0.16032085040105612,0.18747166350307126,nifedipine
nifedipine [extracellular region],Negative regulation of FGFR2 signaling,Homo sapiens,2.0,0.1858654482673308,0.16032085040105612,0.18747166350307126,nifedipine
nifedipine [extracellular region],Antigen activates B Cell Receptor (BCR) leading to generation of second messengers,Homo sapiens,2.0,0.1858654482673308,0.16032085040105612,0.18747166350307126,nifedipine
nifedipine [extracellular region],Signaling by the B Cell Receptor (BCR),Homo sapiens,2.0,0.1858654482673308,0.16032085040105612,0.18747166350307126,nifedipine
nifedipine [extracellular region],Negative regulation of FGFR3 signaling,Homo sapiens,2.0,0.1858654482673308,0.16032085040105612,0.18747166350307126,nifedipine
nifedipine [extracellular region],Signaling by ERBB2,Homo sapiens,2.0,0.1858654482673308,0.16032085040105612,0.18747166350307126,nifedipine
nifedipine [extracellular region],Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs),Homo sapiens,2.0,0.1858654482673308,0.16032085040105612,0.18747166350307126,nifedipine
nifedipine [extracellular region],Interleukin-6 family signaling,Homo sapiens,2.0,0.1858654482673308,0.16032085040105612,0.18747166350307126,nifedipine
nifedipine [extracellular region],Interleukin-38 signaling,Homo sapiens,2.0,0.1858654482673308,0.16032085040105612,0.18747166350307126,nifedipine
nifedipine [extracellular region],Interleukin-37 signaling,Homo sapiens,2.0,0.1858654482673308,0.16032085040105612,0.18747166350307126,nifedipine
nifedipine [extracellular region],Activation of GABAB receptors,Homo sapiens,2.0,0.1858654482673308,0.16032085040105612,0.18747166350307126,nifedipine
nifedipine [extracellular region],GABA B receptor activation,Homo sapiens,2.0,0.1858654482673308,0.16032085040105612,0.18747166350307126,nifedipine
nifedipine [extracellular region],GABA receptor activation,Homo sapiens,2.0,0.1858654482673308,0.16032085040105612,0.18747166350307126,nifedipine
nifedipine [extracellular region],Highly sodium permeable acetylcholine nicotinic receptors,Homo sapiens,2.0,0.1858654482673308,0.16032085040105612,0.18747166350307126,nifedipine
nifedipine [extracellular region],Highly calcium permeable nicotinic acetylcholine receptors,Homo sapiens,2.0,0.1858654482673308,0.16032085040105612,0.18747166350307126,nifedipine
nifedipine [extracellular region],Highly calcium permeable postsynaptic nicotinic acetylcholine receptors,Homo sapiens,2.0,0.1858654482673308,0.16032085040105612,0.18747166350307126,nifedipine
nifedipine [extracellular region],Activation of AMPA receptors,Homo sapiens,2.0,0.1858654482673308,0.16032085040105612,0.18747166350307126,nifedipine
nifedipine [extracellular region],"Glutamate binding, activation of AMPA receptors and synaptic plasticity",Homo sapiens,2.0,0.1858654482673308,0.16032085040105612,0.18747166350307126,nifedipine
nifedipine [extracellular region],Activation of NMDA receptors and postsynaptic events,Homo sapiens,2.0,0.1858654482673308,0.16032085040105612,0.18747166350307126,nifedipine
nifedipine [extracellular region],VEGFR2 mediated cell proliferation,Homo sapiens,2.0,0.1858654482673308,0.16032085040105612,0.18747166350307126,nifedipine
nifedipine [extracellular region],VEGFR2 mediated vascular permeability,Homo sapiens,2.0,0.1858654482673308,0.16032085040105612,0.18747166350307126,nifedipine
nifedipine [extracellular region],Signaling by Type 1 Insulin-like Growth Factor 1 Receptor (IGF1R),Homo sapiens,2.0,0.1858654482673308,0.16032085040105612,0.18747166350307126,nifedipine
nifedipine [extracellular region],Presynaptic function of Kainate receptors,Homo sapiens,2.0,0.1858654482673308,0.16032085040105612,0.18747166350307126,nifedipine
nifedipine [extracellular region],Activation of Ca-permeable Kainate Receptor,Homo sapiens,2.0,0.1858654482673308,0.16032085040105612,0.18747166350307126,nifedipine
nifedipine [extracellular region],Activation of Na-permeable kainate receptors,Homo sapiens,2.0,0.1858654482673308,0.16032085040105612,0.18747166350307126,nifedipine
nifedipine [extracellular region],Ionotropic activity of kainate receptors,Homo sapiens,2.0,0.1858654482673308,0.16032085040105612,0.18747166350307126,nifedipine
nifedipine [extracellular region],Activation of kainate receptors upon glutamate binding,Homo sapiens,2.0,0.1858654482673308,0.16032085040105612,0.18747166350307126,nifedipine
nifedipine [extracellular region],Reuptake of GABA,Homo sapiens,2.0,0.1858654482673308,0.16032085040105612,0.18747166350307126,nifedipine
nifedipine [extracellular region],"GABA synthesis, release, reuptake and degradation",Homo sapiens,2.0,0.1858654482673308,0.16032085040105612,0.18747166350307126,nifedipine
nifedipine [extracellular region],Transfer of LPS from LBP carrier to CD14,Homo sapiens,2.0,0.1858654482673308,0.16032085040105612,0.18747166350307126,nifedipine
nifedipine [extracellular region],Activation of C3 and C5,Homo sapiens,2.0,0.1858654482673308,0.16032085040105612,0.18747166350307126,nifedipine
nifedipine [extracellular region],Alternative complement activation,Homo sapiens,2.0,0.1858654482673308,0.16032085040105612,0.18747166350307126,nifedipine
nifedipine [extracellular region],Regulation of Complement cascade,Homo sapiens,2.0,0.1858654482673308,0.16032085040105612,0.18747166350307126,nifedipine
nifedipine [extracellular region],Complement cascade,Homo sapiens,2.0,0.1858654482673308,0.16032085040105612,0.18747166350307126,nifedipine
nifedipine [extracellular region],Advanced glycosylation endproduct receptor signaling,Homo sapiens,2.0,0.1858654482673308,0.16032085040105612,0.18747166350307126,nifedipine
nifedipine [extracellular region],Detoxification of Reactive Oxygen Species,Homo sapiens,2.0,0.1858654482673308,0.16032085040105612,0.18747166350307126,nifedipine
nifedipine [extracellular region],Negative regulation of FGFR4 signaling,Homo sapiens,2.0,0.1858654482673308,0.16032085040105612,0.18747166350307126,nifedipine
nifedipine [extracellular region],betaKlotho-mediated ligand binding,Homo sapiens,2.0,0.1858654482673308,0.16032085040105612,0.18747166350307126,nifedipine
nifedipine [extracellular region],Signaling by ERBB4,Homo sapiens,2.0,0.1858654482673308,0.16032085040105612,0.18747166350307126,nifedipine
nifedipine [extracellular region],"BMAL1:CLOCK,NPAS2 activates circadian gene expression",Homo sapiens,2.0,0.1858654482673308,0.16032085040105612,0.18747166350307126,nifedipine
nifedipine [extracellular region],"POU5F1 (OCT4), SOX2, NANOG repress genes related to differentiation",Homo sapiens,2.0,0.1858654482673308,0.16032085040105612,0.18747166350307126,nifedipine
nifedipine [extracellular region],"POU5F1 (OCT4), SOX2, NANOG activate genes related to proliferation",Homo sapiens,2.0,0.1858654482673308,0.16032085040105612,0.18747166350307126,nifedipine
nifedipine [extracellular region],LGI-ADAM interactions,Homo sapiens,2.0,0.1858654482673308,0.16032085040105612,0.18747166350307126,nifedipine
nifedipine [extracellular region],Regulation of signaling by NODAL,Homo sapiens,2.0,0.1858654482673308,0.16032085040105612,0.18747166350307126,nifedipine
nifedipine [extracellular region],Signaling by NODAL,Homo sapiens,2.0,0.1858654482673308,0.16032085040105612,0.18747166350307126,nifedipine
nifedipine [extracellular region],Digestion of dietary lipid,Homo sapiens,2.0,0.1858654482673308,0.16032085040105612,0.18747166350307126,nifedipine
nifedipine [extracellular region],Digestion of dietary carbohydrate,Homo sapiens,2.0,0.1858654482673308,0.16032085040105612,0.18747166350307126,nifedipine
nifedipine [extracellular region],Signaling by FGFR1 amplification mutants,Homo sapiens,2.0,0.1858654482673308,0.16032085040105612,0.18747166350307126,nifedipine
nifedipine [extracellular region],Signaling by activated point mutants of FGFR1,Homo sapiens,2.0,0.1858654482673308,0.16032085040105612,0.18747166350307126,nifedipine
nifedipine [extracellular region],FGFR1 mutant receptor activation,Homo sapiens,2.0,0.1858654482673308,0.16032085040105612,0.18747166350307126,nifedipine
nifedipine [extracellular region],Signaling by activated point mutants of FGFR3,Homo sapiens,2.0,0.1858654482673308,0.16032085040105612,0.18747166350307126,nifedipine
nifedipine [extracellular region],FGFR3 mutant receptor activation,Homo sapiens,2.0,0.1858654482673308,0.16032085040105612,0.18747166350307126,nifedipine
nifedipine [extracellular region],Activated point mutants of FGFR2,Homo sapiens,2.0,0.1858654482673308,0.16032085040105612,0.18747166350307126,nifedipine
nifedipine [extracellular region],FGFR2 mutant receptor activation,Homo sapiens,2.0,0.1858654482673308,0.16032085040105612,0.18747166350307126,nifedipine
nifedipine [extracellular region],FGFR4 mutant receptor activation,Homo sapiens,2.0,0.1858654482673308,0.16032085040105612,0.18747166350307126,nifedipine
nifedipine [extracellular region],Constitutive Signaling by Ligand-Responsive EGFR Cancer Variants,Homo sapiens,2.0,0.1858654482673308,0.16032085040105612,0.18747166350307126,nifedipine
nifedipine [extracellular region],Regulation of insulin secretion,Homo sapiens,2.0,0.1858654482673308,0.16032085040105612,0.18747166350307126,nifedipine
nifedipine [extracellular region],Erythrocytes take up carbon dioxide and release oxygen,Homo sapiens,2.0,0.1858654482673308,0.16032085040105612,0.18747166350307126,nifedipine
nifedipine [extracellular region],Elastic fibre formation,Homo sapiens,2.0,0.1858654482673308,0.16032085040105612,0.18747166350307126,nifedipine
nifedipine [extracellular region],Anchoring fibril formation,Homo sapiens,2.0,0.1858654482673308,0.16032085040105612,0.18747166350307126,nifedipine
nifedipine [extracellular region],Fibronectin matrix formation,Homo sapiens,2.0,0.1858654482673308,0.16032085040105612,0.18747166350307126,nifedipine
nifedipine [extracellular region],Extrinsic Pathway of Fibrin Clot Formation,Homo sapiens,2.0,0.1858654482673308,0.16032085040105612,0.18747166350307126,nifedipine
nifedipine [extracellular region],Intrinsic Pathway of Fibrin Clot Formation,Homo sapiens,2.0,0.1858654482673308,0.16032085040105612,0.18747166350307126,nifedipine
nifedipine [extracellular region],Common Pathway of Fibrin Clot Formation,Homo sapiens,2.0,0.1858654482673308,0.16032085040105612,0.18747166350307126,nifedipine
nifedipine [extracellular region],Formation of Fibrin Clot (Clotting Cascade),Homo sapiens,2.0,0.1858654482673308,0.16032085040105612,0.18747166350307126,nifedipine
nifedipine [extracellular region],Growth hormone receptor signaling,Homo sapiens,2.0,0.1858654482673308,0.16032085040105612,0.18747166350307126,nifedipine
nifedipine [extracellular region],FLT3 Signaling,Homo sapiens,2.0,0.1858654482673308,0.16032085040105612,0.18747166350307126,nifedipine
nifedipine [extracellular region],TNF receptor superfamily (TNFSF) members mediating non-canonical NF-kB pathway,Homo sapiens,2.0,0.1858654482673308,0.16032085040105612,0.18747166350307126,nifedipine
nifedipine [extracellular region],Reversible hydration of carbon dioxide,Homo sapiens,2.0,0.1858654482673308,0.16032085040105612,0.18747166350307126,nifedipine
nifedipine [extracellular region],PPARA activates gene expression,Homo sapiens,2.0,0.1858654482673308,0.16032085040105612,0.18747166350307126,nifedipine
nifedipine [extracellular region],"Synthesis, secretion, and deacylation of Ghrelin",Homo sapiens,2.0,0.1858654482673308,0.16032085040105612,0.18747166350307126,nifedipine
nifedipine [extracellular region],Metabolism of Angiotensinogen to Angiotensins,Homo sapiens,2.0,0.1858654482673308,0.16032085040105612,0.18747166350307126,nifedipine
nifedipine [extracellular region],Insulin processing,Homo sapiens,2.0,0.1858654482673308,0.16032085040105612,0.18747166350307126,nifedipine
nifedipine [extracellular region],"Synthesis, secretion, and inactivation of Glucose-dependent Insulinotropic Polypeptide (GIP)",Homo sapiens,2.0,0.1858654482673308,0.16032085040105612,0.18747166350307126,nifedipine
nifedipine [extracellular region],"Synthesis, secretion, and inactivation of Glucagon-like Peptide-1 (GLP-1)",Homo sapiens,2.0,0.1858654482673308,0.16032085040105612,0.18747166350307126,nifedipine
nifedipine [extracellular region],"Incretin synthesis, secretion, and inactivation",Homo sapiens,2.0,0.1858654482673308,0.16032085040105612,0.18747166350307126,nifedipine
nifedipine [extracellular region],Peptide hormone metabolism,Homo sapiens,2.0,0.1858654482673308,0.16032085040105612,0.18747166350307126,nifedipine
nifedipine [extracellular region],Potassium transport channels,Homo sapiens,2.0,0.1858654482673308,0.16032085040105612,0.18747166350307126,nifedipine
nifedipine [extracellular region],Classical Kir channels,Homo sapiens,2.0,0.1858654482673308,0.16032085040105612,0.18747166350307126,nifedipine
nifedipine [extracellular region],Activation of G protein gated Potassium channels,Homo sapiens,2.0,0.1858654482673308,0.16032085040105612,0.18747166350307126,nifedipine
nifedipine [extracellular region],G protein gated Potassium channels,Homo sapiens,2.0,0.1858654482673308,0.16032085040105612,0.18747166350307126,nifedipine
nifedipine [extracellular region],ATP sensitive Potassium channels,Homo sapiens,2.0,0.1858654482673308,0.16032085040105612,0.18747166350307126,nifedipine
nifedipine [extracellular region],Ca2+ activated K+ channels,Homo sapiens,2.0,0.1858654482673308,0.16032085040105612,0.18747166350307126,nifedipine
nifedipine [extracellular region],TWIK-related alkaline pH activated K+ channel (TALK),Homo sapiens,2.0,0.1858654482673308,0.16032085040105612,0.18747166350307126,nifedipine
nifedipine [extracellular region],TWIK-related spinal cord K+ channel (TRESK),Homo sapiens,2.0,0.1858654482673308,0.16032085040105612,0.18747166350307126,nifedipine
nifedipine [extracellular region],Tandem pore domain halothane-inhibited K+ channel (THIK),Homo sapiens,2.0,0.1858654482673308,0.16032085040105612,0.18747166350307126,nifedipine
nifedipine [extracellular region],TWIK-releated acid-sensitive K+ channel (TASK),Homo sapiens,2.0,0.1858654482673308,0.16032085040105612,0.18747166350307126,nifedipine
nifedipine [extracellular region],TWIK related potassium channel (TREK),Homo sapiens,2.0,0.1858654482673308,0.16032085040105612,0.18747166350307126,nifedipine
